Material ID,Material Name,Category,Durability Rating,Cost per Unit ($),Environmental Suitability,Supplier Availability,Lead Time (days),Sustainability Score,Thermal Conductivity (W/m·K),Compressive Strength (MPa),Fire Resistance Rating
1577,Steel,Finishing,7,257,Humid,Low,22,9,2.32,186,C
1578,Glass,Plumbing,10,191,Coastal,Medium,11,3,1.24,146,D
1579,Concrete,Electrical,9,812,All,Medium,24,8,1.34,262,C
1580,Aluminum,Plumbing,7,991,Coastal,Medium,25,4,1.14,163,D
1581,Stone,Insulation,8,510,Dry,High,7,10,0.78,35,A
1582,Stone,Plumbing,10,487,Humid,High,27,8,1.27,142,D
1583,Glass,Structural,6,589,Coastal,Medium,29,7,1.21,120,B
1584,Concrete,Insulation,10,489,Coastal,Low,6,2,1.63,316,A
1585,Stone,Plumbing,7,603,Humid,Medium,23,10,2.38,252,C
1586,Wood,Structural,10,356,All,Low,12,10,0.49,169,B
1587,Insulation,Electrical,8,960,Dry,Low,23,3,0.84,259,A
1588,Insulation,Finishing,6,399,Coastal,High,30,7,0.63,383,A
1589,Stone,Structural,7,249,Dry,Medium,25,10,1.05,119,C
1590,Wood,Electrical,8,990,Coastal,High,28,5,0.14,210,C
1591,Glass,Structural,9,131,Humid,High,22,5,0.8,201,C
1592,Steel,Insulation,6,120,Coastal,Medium,11,10,1.85,152,A
1593,Plastic,Structural,7,496,Dry,Low,7,7,2.07,159,B
1594,Insulation,Electrical,6,658,Dry,Medium,14,6,1.79,54,D
1595,Concrete,Electrical,9,873,Dry,High,6,8,1.14,71,B
1596,Stone,Plumbing,8,550,Coastal,Low,27,1,0.6,174,C
1597,Aluminum,Insulation,8,632,Dry,Medium,22,3,0.93,264,A
1598,Steel,Structural,8,592,Coastal,High,15,1,1.72,53,C
1599,Concrete,Structural,9,231,Dry,Medium,15,1,1.5,312,C
1600,Glass,Structural,9,506,Coastal,Medium,25,5,0.55,103,D
1601,Plastic,Plumbing,8,98,Humid,Medium,23,10,1.05,335,B
1602,Plastic,Structural,10,700,Coastal,High,15,5,1.87,216,C
1603,Glass,Electrical,6,229,Coastal,High,12,7,0.49,98,D
1604,Wood,Plumbing,6,875,Dry,Low,5,10,0.44,334,C
1605,Glass,Finishing,6,50,Humid,Low,8,10,0.28,64,D
1606,Insulation,Insulation,7,729,Coastal,Low,26,8,0.45,238,A
1607,Aluminum,Plumbing,9,627,Dry,Medium,28,4,0.11,324,B
1608,Wood,Insulation,6,376,Dry,Low,22,7,1.75,351,A
1609,Brick,Electrical,7,922,All,Low,20,4,1.47,390,B
1610,Steel,Insulation,7,650,Humid,Low,24,2,1.94,390,D
1611,Plastic,Insulation,7,350,All,Medium,21,10,0.67,57,D
1612,Stone,Plumbing,10,181,All,Low,15,7,0.72,79,C
1613,Glass,Plumbing,6,303,Dry,Low,19,9,2.23,294,C
1614,Brick,Structural,7,52,Dry,Medium,14,3,0.9,57,C
1615,Aluminum,Insulation,9,827,Coastal,High,22,1,1.93,362,D
1616,Plastic,Electrical,9,288,Coastal,Low,19,10,1.99,375,C
1617,Wood,Plumbing,9,426,Dry,High,11,1,2.28,228,B
1618,Insulation,Electrical,8,250,Dry,High,25,1,0.81,73,B
1619,Plastic,Finishing,7,86,All,High,19,6,1.91,362,C
1620,Concrete,Finishing,9,181,Humid,Medium,8,8,0.14,150,B
1621,Steel,Insulation,6,183,All,Low,10,10,1.19,170,C
1622,Insulation,Electrical,9,331,Dry,High,10,9,1.57,345,D
1623,Wood,Plumbing,7,498,Dry,Low,17,10,2.05,181,A
1624,Steel,Structural,10,440,Coastal,Medium,21,1,1.65,172,C
1625,Insulation,Plumbing,8,861,Humid,High,19,7,1.36,338,A
1626,Concrete,Plumbing,10,119,Coastal,Low,21,6,2.14,138,C
1627,Steel,Structural,8,556,Dry,Low,11,1,1.01,45,C
1628,Wood,Finishing,10,257,Coastal,Medium,13,10,1.17,233,D
1629,Insulation,Electrical,6,144,Coastal,High,14,6,2.22,112,A
1630,Steel,Insulation,10,795,Dry,Medium,8,7,2.08,112,B
1631,Wood,Finishing,7,531,Coastal,High,22,2,1.15,140,C
1632,Steel,Electrical,6,407,All,Low,17,7,1.06,16,D
1633,Steel,Finishing,10,936,Humid,Low,22,4,2.36,121,C
1634,Wood,Finishing,9,563,All,Low,17,9,1.42,296,A
1635,Wood,Electrical,7,616,Dry,Low,14,2,2.14,388,B
1636,Insulation,Structural,6,987,Humid,High,24,8,1.76,327,A
1637,Brick,Insulation,6,689,Humid,Low,28,6,2.46,102,D
1638,Glass,Finishing,8,597,Dry,Low,21,10,2.24,359,D
1639,Brick,Structural,8,449,All,Low,5,7,0.95,340,B
1640,Aluminum,Insulation,6,932,Coastal,Medium,15,1,2.36,31,B
1641,Concrete,Electrical,10,92,Dry,Low,17,4,2.46,248,B
1642,Steel,Insulation,6,391,All,High,20,8,0.57,103,A
1643,Wood,Electrical,10,170,Coastal,Medium,14,4,0.74,40,C
1644,Plastic,Finishing,9,263,All,Medium,12,4,2.15,352,C
1645,Steel,Electrical,10,455,Humid,High,18,9,0.25,48,D
1646,Aluminum,Insulation,9,262,Coastal,Medium,20,10,0.53,218,B
1647,Glass,Electrical,8,143,Humid,Medium,17,8,1.31,217,A
1648,Stone,Structural,8,765,Coastal,High,19,7,1.87,310,D
1649,Aluminum,Finishing,8,368,Dry,Low,30,7,0.43,274,A
1650,Concrete,Finishing,8,997,Humid,Medium,18,6,0.17,242,A
1651,Wood,Electrical,10,563,Dry,High,21,9,0.6,213,C
1652,Insulation,Insulation,9,163,All,Low,10,2,0.78,185,D
1653,Plastic,Plumbing,8,172,Humid,Medium,26,9,0.2,153,B
1654,Stone,Insulation,8,802,Coastal,Medium,28,4,2.44,143,A
1655,Stone,Electrical,9,277,Humid,High,12,4,0.84,111,B
1656,Plastic,Electrical,9,231,Coastal,High,27,9,0.79,66,A
1657,Stone,Finishing,7,981,Humid,High,13,3,1.65,56,D
1658,Glass,Finishing,9,93,Humid,High,6,3,1.78,302,D
1659,Plastic,Insulation,10,950,Humid,Medium,10,4,1.15,215,D
1660,Stone,Insulation,6,637,Coastal,High,28,4,1.81,227,D
1661,Aluminum,Plumbing,7,936,Coastal,Low,12,10,0.84,138,C
1662,Aluminum,Electrical,9,656,Dry,High,25,4,0.35,124,D
1663,Aluminum,Plumbing,9,831,Humid,Medium,11,6,0.98,225,D
1664,Brick,Electrical,6,168,Dry,Medium,26,10,1.87,17,D
1665,Insulation,Electrical,6,836,Coastal,Medium,20,2,1.4,207,C
1666,Insulation,Structural,7,524,Coastal,Medium,17,2,2.02,234,B
1667,Concrete,Insulation,10,483,Dry,Low,11,5,2.0,142,A
1668,Insulation,Plumbing,9,779,All,Medium,25,5,1.47,378,A
1669,Glass,Structural,6,138,Humid,High,18,8,1.53,15,B
1670,Aluminum,Insulation,10,224,Coastal,High,28,2,0.76,384,C
1671,Stone,Plumbing,6,405,Humid,Low,5,2,1.39,350,D
1672,Brick,Finishing,6,260,Humid,Low,22,8,2.38,99,C
1673,Steel,Plumbing,7,717,Dry,Medium,16,9,0.58,135,C
1674,Stone,Finishing,6,381,All,Medium,11,5,0.81,155,C
1675,Brick,Structural,7,554,Humid,Low,11,5,2.4,217,B
1676,Brick,Plumbing,6,567,Dry,Low,29,4,0.9,270,C
1677,Concrete,Plumbing,6,913,Coastal,Low,26,3,1.53,30,D
1678,Wood,Finishing,7,661,Humid,Low,23,9,1.31,26,B
1679,Stone,Structural,9,666,Humid,High,28,10,2.1,267,C
1680,Glass,Structural,10,837,Dry,Low,29,8,0.82,62,A
1681,Plastic,Insulation,10,566,All,Low,22,1,2.04,392,B
1682,Concrete,Plumbing,8,520,Humid,Medium,18,1,0.48,139,C
1683,Concrete,Electrical,6,381,Dry,High,19,6,0.76,67,A
1684,Aluminum,Insulation,7,241,Dry,Medium,20,10,0.17,29,D
1685,Stone,Plumbing,8,881,All,Medium,22,6,1.08,135,B
1686,Plastic,Plumbing,9,92,Coastal,Low,7,9,1.26,24,C
1687,Wood,Plumbing,6,558,Dry,Medium,29,10,0.7,48,C
1688,Plastic,Structural,7,708,Dry,Low,18,6,0.43,105,D
1689,Stone,Plumbing,10,242,Humid,Low,17,3,1.0,45,C
1690,Wood,Electrical,7,118,Humid,Low,30,6,0.56,98,D
1691,Stone,Structural,10,118,Dry,High,17,8,1.0,170,B
1692,Brick,Electrical,9,483,Coastal,Low,11,9,0.56,106,C
1693,Concrete,Insulation,9,431,Dry,Medium,26,8,0.4,346,B
1694,Concrete,Structural,7,418,Coastal,Medium,30,8,2.34,221,B
1695,Glass,Plumbing,10,138,All,Low,19,5,0.5,211,D
1696,Stone,Insulation,9,715,Humid,Low,13,8,1.95,274,B
1697,Brick,Electrical,9,995,All,Medium,25,8,0.19,32,A
1698,Brick,Plumbing,6,934,Coastal,Medium,23,6,1.6,300,B
1699,Wood,Electrical,10,256,Humid,Low,8,9,2.1,36,A
1700,Stone,Plumbing,9,396,Coastal,Low,19,3,1.21,108,D
1701,Brick,Electrical,9,794,All,High,12,10,2.44,129,B
1702,Insulation,Finishing,10,862,Coastal,Medium,10,5,1.44,332,B
1703,Steel,Finishing,8,540,All,Medium,14,7,1.04,144,A
1704,Glass,Electrical,8,574,Coastal,Low,15,1,0.15,68,B
1705,Brick,Plumbing,10,878,Coastal,High,22,8,1.26,372,C
1706,Concrete,Finishing,10,584,Coastal,Medium,9,1,1.53,82,D
1707,Glass,Structural,10,286,Coastal,Medium,8,9,0.71,120,B
1708,Stone,Plumbing,10,583,Dry,Medium,11,6,0.28,262,B
1709,Plastic,Finishing,8,381,Coastal,Low,19,10,0.42,365,C
1710,Glass,Insulation,7,701,All,Low,16,1,0.11,159,B
1711,Brick,Finishing,7,584,Dry,Medium,22,3,1.65,280,D
1712,Concrete,Insulation,8,305,All,Low,20,4,0.63,275,A
1713,Glass,Structural,9,379,All,Low,20,9,1.35,384,A
1714,Brick,Finishing,10,323,Coastal,Low,5,10,1.42,66,D
1715,Stone,Plumbing,8,764,Dry,Medium,19,5,2.24,189,C
1716,Insulation,Electrical,8,486,Dry,High,24,6,1.34,391,A
1717,Stone,Finishing,8,492,Humid,High,13,2,2.21,325,A
1718,Steel,Plumbing,6,915,All,Low,22,5,1.96,182,A
1719,Stone,Finishing,8,874,Humid,High,23,2,2.09,332,C
1720,Plastic,Plumbing,10,874,Coastal,Low,7,3,1.49,302,B
1721,Glass,Insulation,9,811,Coastal,Low,16,5,2.14,117,B
1722,Aluminum,Structural,8,901,Coastal,High,25,3,0.79,144,C
1723,Wood,Plumbing,6,868,Humid,High,18,10,2.06,351,C
1724,Steel,Finishing,8,438,All,Low,21,8,0.12,377,D
1725,Wood,Electrical,9,112,All,Low,18,10,1.19,329,A
1726,Steel,Finishing,9,850,All,High,9,2,0.86,191,A
1727,Brick,Electrical,8,889,All,Medium,23,9,0.4,105,A
1728,Concrete,Finishing,8,568,All,High,14,2,0.89,378,C
1729,Concrete,Finishing,9,803,All,High,18,5,2.48,52,C
1730,Aluminum,Finishing,10,546,All,High,8,10,2.05,361,B
1731,Plastic,Plumbing,6,569,Humid,High,16,9,1.89,150,A
1732,Concrete,Structural,6,683,Dry,Low,24,6,1.95,370,B
1733,Wood,Finishing,10,510,Dry,Medium,14,10,0.45,363,D
1734,Stone,Structural,7,105,Coastal,Low,10,9,1.88,364,A
1735,Wood,Finishing,10,504,Humid,Medium,25,8,0.99,35,C
1736,Glass,Electrical,9,491,Coastal,Low,21,6,0.31,308,C
1737,Brick,Structural,10,468,All,Medium,11,1,1.87,330,D
1738,Concrete,Finishing,7,627,Humid,High,28,8,1.49,218,A
1739,Steel,Electrical,8,310,Dry,Medium,26,4,0.47,105,B
1740,Steel,Plumbing,8,826,Coastal,Low,14,1,0.2,315,A
1741,Aluminum,Plumbing,8,629,All,Medium,11,5,1.91,178,A
1742,Glass,Electrical,8,967,Humid,Medium,14,9,1.77,208,D
1743,Plastic,Plumbing,9,670,All,Low,14,7,1.27,222,A
1744,Wood,Electrical,6,181,All,Low,25,5,0.25,278,A
1745,Stone,Electrical,8,660,All,Low,21,10,1.92,306,D
1746,Aluminum,Plumbing,8,792,All,Medium,24,8,0.48,107,B
1747,Brick,Plumbing,8,802,Humid,Low,18,7,2.3,62,D
1748,Wood,Plumbing,8,717,Dry,Low,29,9,1.09,223,D
1749,Plastic,Structural,10,796,Coastal,Low,18,1,1.48,134,D
1750,Stone,Finishing,7,236,Humid,High,17,9,2.49,147,A
1751,Aluminum,Finishing,8,762,All,Medium,26,2,2.05,135,C
1752,Stone,Electrical,6,161,All,High,19,1,0.26,188,C
1753,Plastic,Finishing,8,64,Dry,Medium,24,8,1.31,25,B
1754,Steel,Insulation,6,547,Dry,High,25,10,2.39,145,A
1755,Plastic,Plumbing,8,693,All,High,20,3,1.58,18,D
1756,Aluminum,Insulation,6,369,Humid,High,27,1,2.24,243,B
1757,Stone,Finishing,8,920,Coastal,Medium,26,4,2.18,73,C
1758,Brick,Structural,9,280,Dry,High,18,10,2.13,309,C
1759,Steel,Finishing,10,222,All,High,12,5,1.64,223,D
1760,Insulation,Plumbing,10,788,Dry,High,24,7,1.77,78,D
1761,Concrete,Structural,8,170,Humid,Low,13,5,2.33,248,C
1762,Glass,Plumbing,8,161,All,High,12,3,2.24,241,B
1763,Brick,Structural,6,929,Dry,Medium,13,8,1.78,173,B
1764,Wood,Plumbing,10,291,Coastal,Medium,22,5,2.37,200,B
1765,Concrete,Structural,10,519,Coastal,Low,11,9,1.1,275,D
1766,Stone,Structural,6,976,Humid,High,11,4,2.24,202,A
1767,Wood,Plumbing,8,611,All,High,8,1,1.17,319,B
1768,Stone,Finishing,8,911,Coastal,Medium,27,8,2.15,202,B
1769,Plastic,Electrical,7,304,Humid,High,26,4,0.33,60,B
1770,Insulation,Structural,10,605,Humid,Low,20,5,0.18,134,D
1771,Plastic,Plumbing,7,736,Dry,High,5,9,0.37,54,D
1772,Plastic,Electrical,7,714,Coastal,High,7,10,1.53,177,C
1773,Insulation,Plumbing,6,695,Dry,Low,18,2,0.16,277,B
1774,Brick,Finishing,9,841,Dry,Medium,25,7,2.27,363,C
1775,Steel,Electrical,6,219,Coastal,Medium,27,2,0.3,214,D
1776,Stone,Finishing,6,685,All,High,27,7,1.93,37,B
1777,Wood,Finishing,8,564,Dry,High,11,6,1.36,350,C
1778,Brick,Electrical,6,563,Humid,Medium,12,1,0.18,19,D
1779,Steel,Plumbing,9,147,All,High,28,1,2.27,190,C
1780,Steel,Insulation,8,458,All,Medium,29,1,0.8,313,C
1781,Brick,Electrical,7,998,All,High,26,10,2.16,107,D
1782,Aluminum,Structural,6,771,Humid,High,26,7,2.44,216,A
1783,Glass,Structural,7,771,All,Low,9,8,1.87,100,A
1784,Concrete,Structural,8,864,Coastal,Medium,5,10,0.48,156,D
1785,Wood,Insulation,9,665,Dry,Low,5,7,1.48,397,D
1786,Aluminum,Insulation,10,752,All,High,22,8,0.61,79,C
1787,Concrete,Plumbing,9,324,Coastal,Low,14,2,2.3,246,A
1788,Steel,Finishing,8,167,Dry,Medium,29,5,1.67,106,B
1789,Steel,Finishing,10,435,Coastal,Low,20,4,0.97,191,D
1790,Insulation,Electrical,10,775,Coastal,Medium,9,9,2.14,64,D
1791,Steel,Insulation,9,542,Humid,Low,16,5,1.06,350,C
1792,Plastic,Insulation,9,136,All,High,17,9,0.31,380,D
1793,Aluminum,Finishing,6,576,All,High,12,9,1.66,89,B
1794,Stone,Plumbing,6,60,Humid,High,23,5,1.03,169,B
1795,Concrete,Plumbing,8,216,All,Low,11,6,1.89,260,D
1796,Plastic,Insulation,7,624,All,Low,20,8,2.04,207,B
1797,Insulation,Structural,7,814,Coastal,High,26,1,1.56,68,B
1798,Plastic,Insulation,7,551,All,Low,9,9,0.62,363,B
1799,Glass,Electrical,8,906,Dry,High,29,6,2.22,171,D
1800,Concrete,Insulation,8,280,Dry,High,20,4,2.16,76,D
1801,Plastic,Finishing,9,250,Dry,Medium,18,2,0.23,70,C
1802,Insulation,Finishing,6,314,Dry,Medium,11,5,1.67,70,C
1803,Plastic,Structural,6,336,All,High,22,3,2.07,207,C
1804,Brick,Structural,6,959,Coastal,Low,30,9,1.39,353,B
1805,Glass,Plumbing,9,287,Dry,Medium,30,8,2.02,253,C
1806,Brick,Structural,10,928,All,Low,26,3,2.37,310,A
1807,Steel,Insulation,9,605,Humid,Medium,11,5,1.36,106,C
1808,Concrete,Plumbing,6,858,Dry,Medium,23,6,0.52,200,A
1809,Brick,Electrical,6,363,Humid,Low,25,10,0.97,156,C
1810,Glass,Plumbing,10,605,All,High,29,7,0.87,207,B
1811,Steel,Plumbing,8,200,Dry,High,18,7,1.82,118,A
1812,Steel,Structural,6,127,All,High,6,7,1.25,242,A
1813,Insulation,Finishing,10,909,All,Low,15,10,0.83,128,C
1814,Aluminum,Electrical,8,459,Coastal,Low,23,5,0.53,391,B
1815,Insulation,Plumbing,8,698,Coastal,Medium,18,4,0.11,217,C
1816,Steel,Insulation,8,236,Coastal,High,5,9,1.93,93,A
1817,Aluminum,Plumbing,6,764,Dry,High,30,1,0.87,399,B
1818,Plastic,Plumbing,10,636,Coastal,Medium,30,9,1.9,109,A
1819,Steel,Structural,10,539,All,Medium,6,4,1.95,86,A
1820,Glass,Structural,9,116,All,Medium,23,9,1.66,192,C
1821,Plastic,Plumbing,10,887,Coastal,Medium,6,10,1.83,86,A
1822,Stone,Electrical,7,178,Humid,High,9,2,1.26,212,C
1823,Brick,Plumbing,10,943,Humid,High,29,7,0.9,145,A
1824,Wood,Insulation,6,830,Humid,Medium,25,2,1.31,297,D
1825,Plastic,Plumbing,9,764,Coastal,High,11,2,1.65,326,B
1826,Wood,Structural,7,298,Dry,Low,22,4,1.89,57,D
1827,Brick,Insulation,7,957,Dry,Medium,21,6,0.23,338,B
1828,Glass,Plumbing,8,498,Humid,Low,30,1,0.57,108,C
1829,Brick,Plumbing,9,771,Dry,Medium,28,5,0.55,35,A
1830,Stone,Plumbing,7,352,All,Medium,14,5,2.3,159,D
1831,Aluminum,Plumbing,9,968,Humid,Medium,19,2,1.48,324,C
1832,Concrete,Structural,10,681,Coastal,Medium,25,9,1.18,304,B
1833,Glass,Finishing,8,334,Dry,Medium,9,1,0.66,336,A
1834,Plastic,Structural,7,297,Dry,Low,23,3,1.28,265,A
1835,Concrete,Finishing,8,173,Humid,Low,5,1,1.6,391,B
1836,Steel,Finishing,9,340,Coastal,High,27,9,0.49,85,B
1837,Plastic,Insulation,6,71,Dry,Low,18,5,0.58,346,B
1838,Plastic,Structural,8,671,Coastal,Medium,13,4,1.11,26,B
1839,Concrete,Electrical,6,979,Coastal,High,19,3,1.72,264,A
1840,Concrete,Structural,10,771,Humid,Low,26,3,2.23,90,C
1841,Concrete,Structural,9,435,Coastal,Medium,22,1,0.69,308,D
1842,Plastic,Finishing,9,846,All,High,5,9,1.72,165,C
1843,Steel,Structural,7,88,Dry,Low,11,6,0.55,99,D
1844,Plastic,Plumbing,8,413,All,Low,26,2,0.29,73,C
1845,Concrete,Plumbing,9,845,Coastal,Medium,28,5,1.64,199,B
1846,Insulation,Finishing,7,222,All,High,5,4,1.62,273,C
1847,Concrete,Insulation,9,446,Dry,Medium,12,9,0.8,286,C
1848,Brick,Finishing,10,333,Coastal,High,11,6,2.23,298,A
1849,Insulation,Plumbing,7,829,All,Medium,12,3,0.74,363,A
1850,Glass,Insulation,7,818,Humid,High,7,6,0.65,260,B
1851,Stone,Insulation,10,790,Dry,Low,12,4,2.08,166,D
1852,Wood,Finishing,6,82,All,High,10,10,0.14,329,D
1853,Plastic,Finishing,6,54,Coastal,Medium,25,10,2.36,343,D
1854,Stone,Insulation,10,649,Dry,High,20,3,1.47,308,B
1855,Stone,Structural,6,881,Coastal,High,23,8,2.01,88,C
1856,Concrete,Plumbing,9,853,Humid,High,27,6,0.18,212,C
1857,Glass,Insulation,8,808,Coastal,Medium,5,9,1.2,33,B
1858,Glass,Insulation,7,180,Humid,High,18,3,0.43,231,B
1859,Insulation,Plumbing,7,441,Dry,Low,19,1,1.06,178,B
1860,Wood,Structural,9,414,All,Medium,14,10,2.13,187,D
1861,Glass,Electrical,9,956,Dry,High,13,3,2.34,72,C
1862,Stone,Electrical,10,165,All,Low,28,8,2.27,183,D
1863,Insulation,Electrical,10,407,Humid,Low,28,6,1.84,225,D
1864,Brick,Plumbing,6,483,Coastal,Low,18,5,0.95,134,B
1865,Glass,Plumbing,10,85,All,Medium,25,9,1.09,301,D
1866,Stone,Insulation,10,327,Humid,High,26,10,0.34,23,B
1867,Concrete,Finishing,10,912,Dry,High,21,9,1.54,193,B
1868,Glass,Finishing,9,325,Humid,Medium,24,7,0.53,123,C
1869,Stone,Insulation,7,572,Coastal,Low,30,3,1.53,81,D
1870,Steel,Finishing,10,669,Coastal,Medium,19,4,0.31,362,C
1871,Concrete,Finishing,6,770,Humid,Low,24,6,0.66,83,D
1872,Wood,Structural,6,852,Dry,High,9,10,1.99,125,A
1873,Aluminum,Insulation,8,903,All,Medium,14,5,1.34,281,C
1874,Wood,Plumbing,9,809,Dry,Low,23,6,0.16,252,C
1875,Glass,Plumbing,9,532,Coastal,Medium,25,8,0.82,353,A
1876,Steel,Finishing,8,483,Coastal,Medium,21,2,0.17,164,D
1877,Aluminum,Finishing,7,787,Coastal,Medium,13,6,0.86,106,D
1878,Stone,Finishing,10,680,All,Medium,20,1,1.65,54,D
1879,Wood,Structural,9,171,Dry,Medium,8,5,0.92,158,A
1880,Wood,Finishing,8,265,All,Medium,10,1,0.29,152,B
1881,Plastic,Insulation,6,686,Coastal,High,29,2,2.09,45,B
1882,Wood,Finishing,6,592,All,High,13,7,0.83,346,A
1883,Plastic,Finishing,6,804,Coastal,Low,29,2,2.47,161,D
1884,Concrete,Electrical,9,640,Dry,Medium,17,3,2.21,220,A
1885,Wood,Insulation,8,417,Coastal,Medium,26,5,1.38,128,C
1886,Glass,Structural,9,615,All,Low,29,1,0.44,76,D
1887,Steel,Finishing,8,729,Coastal,High,22,2,0.36,38,B
1888,Wood,Structural,7,321,Coastal,Medium,29,3,0.81,98,D
1889,Plastic,Finishing,9,389,Dry,Medium,7,8,1.77,148,A
1890,Brick,Insulation,7,191,Dry,Medium,12,3,0.72,301,A
1891,Insulation,Structural,8,850,Humid,High,15,8,1.77,90,A
1892,Concrete,Finishing,9,268,Dry,High,14,7,2.42,357,C
1893,Steel,Finishing,6,791,Coastal,High,10,2,0.65,15,C
1894,Stone,Plumbing,6,161,Humid,Low,30,9,0.27,354,B
1895,Concrete,Structural,10,881,Dry,Medium,24,9,0.33,225,A
1896,Concrete,Structural,8,973,Humid,High,11,8,1.94,31,A
1897,Glass,Structural,6,551,Coastal,Low,7,5,2.02,276,A
1898,Wood,Structural,7,541,Humid,Low,17,10,0.36,38,D
1899,Insulation,Structural,8,958,Humid,High,30,4,1.95,385,A
1900,Wood,Insulation,9,794,Humid,Low,6,5,0.69,357,B
1901,Plastic,Plumbing,10,600,Dry,Medium,21,7,0.91,240,A
1902,Insulation,Finishing,10,600,Coastal,High,17,1,0.8,280,C
1903,Insulation,Electrical,6,238,Dry,Low,21,5,0.46,346,B
1904,Wood,Finishing,7,316,Dry,Medium,13,1,2.47,350,A
1905,Plastic,Electrical,10,230,Dry,Medium,21,4,1.9,62,A
1906,Glass,Structural,8,497,Dry,High,28,5,1.99,38,D
1907,Concrete,Plumbing,7,968,Dry,Medium,28,4,2.44,208,C
1908,Concrete,Finishing,6,835,Coastal,Low,17,1,1.79,313,A
1909,Brick,Structural,9,579,Humid,High,8,2,2.32,337,B
1910,Insulation,Plumbing,7,899,Coastal,Low,12,4,1.11,386,A
1911,Concrete,Plumbing,7,864,Coastal,High,8,1,1.6,17,B
1912,Glass,Plumbing,10,837,Dry,Low,10,10,2.49,25,C
1913,Steel,Structural,6,801,All,High,20,1,1.4,389,A
1914,Brick,Plumbing,7,656,Humid,High,20,4,2.1,204,B
1915,Plastic,Finishing,9,302,Dry,Low,17,8,0.23,123,A
1916,Steel,Structural,8,805,Dry,Medium,20,3,2.25,256,C
1917,Glass,Plumbing,6,407,All,Low,14,5,0.88,175,A
1918,Glass,Electrical,8,85,Dry,Low,8,10,1.94,192,B
1919,Insulation,Plumbing,6,987,Coastal,Low,26,9,0.68,114,D
1920,Aluminum,Insulation,9,985,Humid,High,27,7,2.27,300,B
1921,Aluminum,Plumbing,8,593,Coastal,Medium,23,8,0.11,254,A
1922,Glass,Finishing,10,800,Coastal,High,29,3,0.31,123,D
1923,Brick,Electrical,6,737,Coastal,High,24,4,1.12,161,A
1924,Wood,Insulation,9,835,All,High,21,9,1.42,196,A
1925,Glass,Plumbing,10,55,Dry,High,21,6,0.16,37,B
1926,Glass,Finishing,6,973,Humid,High,20,4,1.82,279,A
1927,Concrete,Finishing,10,914,Coastal,High,18,5,0.77,305,D
1928,Plastic,Plumbing,10,650,Humid,High,6,7,1.84,214,A
1929,Glass,Insulation,10,75,Dry,Medium,5,3,0.37,22,D
1930,Steel,Electrical,8,664,Humid,Medium,7,4,1.86,143,B
1931,Stone,Electrical,7,788,Humid,Low,24,5,1.22,167,B
1932,Stone,Finishing,7,462,All,High,21,2,1.97,337,B
1933,Glass,Structural,8,361,All,High,18,7,0.46,326,A
1934,Wood,Insulation,9,887,All,Low,24,2,2.2,159,D
1935,Concrete,Structural,9,684,All,Low,17,10,1.76,378,C
1936,Plastic,Structural,7,906,All,Low,25,8,1.36,218,D
1937,Aluminum,Electrical,10,185,Coastal,High,7,10,1.09,199,C
1938,Stone,Electrical,6,93,Dry,Low,12,2,2.25,45,B
1939,Brick,Electrical,6,984,All,Low,30,2,0.83,273,A
1940,Aluminum,Insulation,8,361,All,Low,10,6,1.46,377,A
1941,Insulation,Structural,7,860,Dry,Low,24,7,0.69,113,C
1942,Wood,Insulation,7,618,Dry,Low,26,6,1.55,375,A
1943,Plastic,Finishing,7,340,Coastal,Medium,21,9,2.07,127,B
1944,Glass,Plumbing,6,333,Dry,Medium,11,8,1.91,235,D
1945,Steel,Structural,10,301,Humid,High,17,1,1.45,210,C
1946,Wood,Finishing,10,879,Coastal,Medium,24,5,1.36,356,D
1947,Brick,Insulation,7,455,Coastal,High,12,9,0.89,278,A
1948,Glass,Insulation,7,55,All,High,14,6,1.64,246,C
1949,Aluminum,Structural,9,347,All,Medium,30,5,1.79,289,B
1950,Plastic,Plumbing,7,321,Dry,Medium,27,7,2.3,185,D
1951,Wood,Structural,7,602,All,Medium,18,7,1.94,288,D
1952,Steel,Electrical,7,730,Dry,High,17,6,2.07,268,D
1953,Glass,Plumbing,8,228,Dry,Low,30,7,0.69,191,C
1954,Steel,Insulation,10,760,Humid,High,18,4,0.16,213,A
1955,Wood,Insulation,7,842,Coastal,Low,18,1,1.94,57,A
1956,Glass,Structural,10,296,All,High,27,1,0.77,234,D
1957,Aluminum,Insulation,6,968,All,High,16,2,0.88,380,A
1958,Insulation,Structural,9,626,Dry,Medium,8,2,0.41,337,C
1959,Steel,Insulation,8,464,Coastal,Low,11,6,1.69,307,C
1960,Steel,Insulation,9,132,Humid,Low,22,2,1.25,313,D
1961,Steel,Electrical,7,905,All,Low,27,3,1.94,288,B
1962,Aluminum,Structural,7,317,Humid,Medium,6,9,1.59,372,B
1963,Plastic,Finishing,7,625,Coastal,Medium,12,7,0.39,328,B
1964,Stone,Insulation,8,920,Coastal,Low,13,5,1.46,110,A
1965,Wood,Electrical,6,107,Dry,Low,14,4,0.29,75,C
1966,Concrete,Structural,6,828,All,Medium,5,1,0.69,166,C
1967,Wood,Electrical,8,927,Coastal,High,29,10,0.38,388,C
1968,Aluminum,Insulation,9,695,Humid,High,21,2,1.46,296,B
1969,Stone,Structural,6,119,Dry,Low,20,7,1.79,97,C
